datetime,volt,rotate,pressure,vibration,errorID,comp,failure,target,volt_lag_1h,volt_lag_6h,volt_lag_12h,volt_lag_24h,volt_mean_24h,volt_std_24h,volt_min_24h,volt_max_24h,volt_mean_6h,volt_std_6h,rotate_lag_1h,rotate_lag_6h,rotate_lag_12h,rotate_lag_24h,rotate_mean_24h,rotate_std_24h,rotate_min_24h,rotate_max_24h,rotate_mean_6h,rotate_std_6h,pressure_lag_1h,pressure_lag_6h,pressure_lag_12h,pressure_lag_24h,pressure_mean_24h,pressure_std_24h,pressure_min_24h,pressure_max_24h,pressure_mean_6h,pressure_std_6h,vibration_lag_1h,vibration_lag_6h,vibration_lag_12h,vibration_lag_24h,vibration_mean_24h,vibration_std_24h,vibration_min_24h,vibration_max_24h,vibration_mean_6h,vibration_std_6h,errorID_lag_1h,errorID_lag_6h,errorID_lag_12h,comp_lag_1h,comp_lag_6h,comp_lag_12h,error_count_6h,error_count_24h,maint_count_6h,maint_count_24h,hour,day_of_week,is_weekend,is_working_hours,hours_since_maint,hours_since_error
2015-01-01 06:00:00,0.24987993887149018,0.6442812224027412,0.30691394142039896,0.6028931549017659,0,0,0,0,0.0,0.0,0.0,0.0,0.24987993887149018,0.0,0.24987993887149018,0.24987993887149018,0.24987993887149018,0.0,0.0,0.0,0.0,0.0,0.6442812224027412,0.0,0.6442812224027412,0.6442812224027412,0.6442812224027412,0.0,0.0,0.0,0.0,0.0,0.30691394142039896,0.0,0.30691394142039896,0.30691394142039896,0.30691394142039896,0.0,0.0,0.0,0.0,0.0,0.6028931549017659,0.0,0.6028931549017659,0.6028931549017659,0.6028931549017659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,0,0,0
2015-01-01 07:00:00,0.33719090024247367,0.5777819670905202,0.5296524176871671,0.8977009484743773,0,0,0,0,0.24987993887149018,0.0,0.0,0.0,0.2935354195569819,0.061738172857339124,0.24987993887149018,0.33719090024247367,0.2935354195569819,0.061738172857339124,0.6442812224027412,0.0,0.0,0.0,0.6110315947466307,0.04702207437512702,0.5777819670905202,0.6442812224027412,0.6110315947466307,0.04702207437512702,0.30691394142039896,0.0,0.0,0.0,0.418283179553783,0.1574998869993906,0.30691394142039896,0.5296524176871671,0.418283179553783,0.1574998869993906,0.6028931549017659,0.0,0.0,0.0,0.7502970516880716,0.20846058998183742,0.6028931549017659,0.8977009484743773,0.7502970516880716,0.20846058998183742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,0,1,1
2015-01-01 08:00:00,0.327632813251271,0.6021617102850458,0.37470046604255536,0.6059514527869904,0,0,0,0,0.33719090024247367,0.0,0.0,0.0,0.3049012174550783,0.04788888262908687,0.24987993887149018,0.33719090024247367,0.3049012174550783,0.04788888262908687,0.5777819670905202,0.0,0.0,0.0,0.608074966592769,0.033641680834800895,0.5777819670905202,0.6442812224027412,0.608074966592769,0.033641680834800895,0.5296524176871671,0.0,0.0,0.0,0.40375560838337377,0.11417643441071508,0.30691394142039896,0.5296524176871671,0.40375560838337377,0.11417643441071508,0.8977009484743773,0.0,0.0,0.0,0.7021818520543778,0.16933140906269717,0.6028931549017659,0.8977009484743773,0.7021818520543778,0.16933140906269717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0,1,2,2
2015-01-01 09:00:00,0.41274238039801114,0.8351168317224935,0.3212389631666872,0.5188561980182523,0,0,0,0,0.327632813251271,0.0,0.0,0.0,0.3318615081908115,0.06660574919526606,0.24987993887149018,0.41274238039801114,0.3318615081908115,0.06660574919526606,0.6021617102850458,0.0,0.0,0.0,0.6648354328752002,0.11679687748390252,0.5777819670905202,0.8351168317224935,0.6648354328752002,0.11679687748390252,0.37470046604255536,0.0,0.0,0.0,0.3831264470792022,0.10194649561224267,0.30691394142039896,0.5296524176871671,0.3831264470792022,0.10194649561224267,0.6059514527869904,0.0,0.0,0.0,0.6563504385453465,0.16588396924873608,0.5188561980182523,0.8977009484743773,0.6563504385453465,0.16588396924873608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,0,1,3,3
2015-01-01 10:00:00,0.39702653446127967,0.5566580272883164,0.404338143395474,0.9738819106651483,0,0,0,0,0.41274238039801114,0.0,0.0,0.0,0.3448945134449051,0.06462615955759074,0.24987993887149018,0.41274238039801114,0.3448945134449051,0.06462615955759074,0.8351168317224935,0.0,0.0,0.0,0.6431999517578234,0.11212316066894536,0.5566580272883164,0.8351168317224935,0.6431999517578234,0.11212316066894536,0.3212389631666872,0.0,0.0,0.0,0.38736878634245653,0.08879641427352519,0.30691394142039896,0.5296524176871671,0.38736878634245653,0.08879641427352519,0.5188561980182523,0.0,0.0,0.0,0.7198567329693069,0.20199842969092707,0.5188561980182523,0.9738819106651483,0.7198567329693069,0.20199842969092707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0,1,4,4
2015-01-01 11:00:00,0.4500720574212741,0.6168064446937636,0.4624223899499422,0.6253258654309349,0,0,0,0,0.39702653446127967,0.0,0.0,0.0,0.3624241041076333,0.07200660866995043,0.24987993887149018,0.4500720574212741,0.3624241041076333,0.07200660866995043,0.5566580272883164,0.0,0.0,0.0,0.6388010339138135,0.10086320139627436,0.5566580272883164,0.8351168317224935,0.6388010339138135,0.10086320139627436,0.404338143395474,0.0,0.0,0.0,0.39987772027703744,0.08512745220753802,0.30691394142039896,0.5296524176871671,0.39987772027703744,0.08512745220753802,0.9738819106651483,0.0,0.0,0.0,0.7041015883795781,0.1847485858250067,0.5188561980182523,0.9738819106651483,0.7041015883795781,0.1847485858250067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,0,1,5,5
2015-01-01 12:00:00,0.42548256952732155,0.6107231895414131,0.07725053769329959,0.6730847765671032,0,0,0,0,0.4500720574212741,0.24987993887149018,0.0,0.0,0.3714324563104459,0.06992028277015844,0.24987993887149018,0.4500720574212741,0.3916912092169385,0.04918446654025624,0.6168064446937636,0.6442812224027412,0.0,0.0,0.6347899132891849,0.09268465236441117,0.5566580272883164,0.8351168317224935,0.6332080284369255,0.10142738249276334,0.4624223899499422,0.30691394142039896,0.0,0.0,0.35378812276507493,0.1445982696686184,0.07725053769329959,0.5296524176871671,0.3616004863225209,0.15677281047687774,0.6253258654309349,0.6028931549017659,0.0,0.0,0.6996706152635104,0.16905857356619658,0.5188561980182523,0.9738819106651483,0.7158001919904677,0.17919707110944014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,0,1,6,6
2015-01-01 13:00:00,0.3928890237175028,0.86150573418627,0.4081637226287611,0.7118189257501074,0,0,0,0,0.42548256952732155,0.33719090024247367,0.0,0.0,0.374114527236328,0.06517658640212469,0.24987993887149018,0.4500720574212741,0.40097422979611,0.04149617572517647,0.6107231895414131,0.5777819670905202,0.0,0.0,0.6631293909013205,0.11742336359021559,0.5566580272883164,0.86150573418627,0.6804953229528837,0.1319612325153653,0.07725053769329959,0.5296524176871671,0.0,0.0,0.3605850727480357,0.13524531952551982,0.07725053769329959,0.5296524176871671,0.34135237047945327,0.1373720034743997,0.6730847765671032,0.8977009484743773,0.0,0.0,0.7011891540743349,0.1565767459217645,0.5188561980182523,0.9738819106651483,0.684819854869756,0.15603027207166512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,0,1,7,7
2015-01-01 14:00:00,0.2748352930419061,0.5750507901589479,0.3393429459618156,0.861052912906268,0,0,0,0,0.3928890237175028,0.327632813251271,0.0,0.0,0.36308350121472555,0.06936959567388187,0.24987993887149018,0.4500720574212741,0.3921746430945492,0.06111813908659421,0.86150573418627,0.6021617102850458,0.0,0.0,0.6533428797077234,0.11369563641282175,0.5566580272883164,0.86150573418627,0.6759768362652009,0.13559404760219193,0.4081637226287611,0.37470046604255536,0.0,0.0,0.35822483643845565,0.12670840870202144,0.07725053769329959,0.5296524176871671,0.3354594504659966,0.13641035148723044,0.7118189257501074,0.6059514527869904,0.0,0.0,0.7189517939445498,0.15585680950618802,0.5188561980182523,0.9738819106651483,0.7273367648896357,0.1647537368837318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,0,1,8,8
2015-01-01 15:00:00,0.5241034866177517,0.552591732662884,0.4263841766872163,0.7735687293247534,0,0,0,0,0.2748352930419061,0.41274238039801114,0.0,0.0,0.37918549975502824,0.08288668205644413,0.24987993887149018,0.5241034866177517,0.41073482746450596,0.08196638323062216,0.5750507901589479,0.8351168317224935,0.0,0.0,0.6432677650032396,0.11182789166209249,0.552591732662884,0.86150573418627,0.6288893197552659,0.11706721923416,0.3393429459618156,0.3212389631666872,0.0,0.0,0.3650407704633317,0.12139068826782193,0.07725053769329959,0.5296524176871671,0.3529836527194181,0.14089813168101964,0.861052912906268,0.5188561980182523,0.0,0.0,0.7244134874825701,0.1479547487964848,0.5188561980182523,0.9738819106651483,0.7697888534407191,0.12928970409448076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,0,1,9,9
