datetime,volt,rotate,pressure,vibration,errorID,comp,failure,target,volt_lag_1h,volt_lag_6h,volt_lag_12h,volt_lag_24h,volt_mean_24h,volt_std_24h,volt_min_24h,volt_max_24h,volt_mean_6h,volt_std_6h,rotate_lag_1h,rotate_lag_6h,rotate_lag_12h,rotate_lag_24h,rotate_mean_24h,rotate_std_24h,rotate_min_24h,rotate_max_24h,rotate_mean_6h,rotate_std_6h,pressure_lag_1h,pressure_lag_6h,pressure_lag_12h,pressure_lag_24h,pressure_mean_24h,pressure_std_24h,pressure_min_24h,pressure_max_24h,pressure_mean_6h,pressure_std_6h,vibration_lag_1h,vibration_lag_6h,vibration_lag_12h,vibration_lag_24h,vibration_mean_24h,vibration_std_24h,vibration_min_24h,vibration_max_24h,vibration_mean_6h,vibration_std_6h,errorID_lag_1h,errorID_lag_6h,errorID_lag_12h,comp_lag_1h,comp_lag_6h,comp_lag_12h,error_count_6h,error_count_24h,maint_count_6h,maint_count_24h,hour,day_of_week,is_weekend,is_working_hours,hours_since_maint,hours_since_error
2015-01-01 06:00:00,0.34856903007845186,0.5263740253402711,0.424677702899631,0.5281660288639969,0,0,0,0,0.0,0.0,0.0,0.0,0.34856903007845186,0.0,0.34856903007845186,0.34856903007845186,0.34856903007845186,0.0,0.0,0.0,0.0,0.0,0.5263740253402711,0.0,0.5263740253402711,0.5263740253402711,0.5263740253402711,0.0,0.0,0.0,0.0,0.0,0.424677702899631,0.0,0.424677702899631,0.424677702899631,0.424677702899631,0.0,0.0,0.0,0.0,0.0,0.5281660288639969,0.0,0.5281660288639969,0.5281660288639969,0.5281660288639969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,0,0,0
2015-01-01 07:00:00,0.31790471388623165,0.6250706749154757,0.44513961748995146,0.33031854020224055,0,0,0,0,0.34856903007845186,0.0,0.0,0.0,0.33323687198234175,0.02168294591996736,0.31790471388623165,0.34856903007845186,0.33323687198234175,0.02168294591996736,0.5263740253402711,0.0,0.0,0.0,0.5757223501278734,0.06978907019501958,0.5263740253402711,0.6250706749154757,0.5757223501278734,0.06978907019501958,0.424677702899631,0.0,0.0,0.0,0.43490866019479124,0.014468758562875533,0.424677702899631,0.44513961748995146,0.43490866019479124,0.014468758562875533,0.5281660288639969,0.0,0.0,0.0,0.42924228453311875,0.13989930087345648,0.33031854020224055,0.5281660288639969,0.42924228453311875,0.13989930087345648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,0,1,1
2015-01-01 08:00:00,0.2207226539085556,0.48652909043309894,0.41443657623040486,0.5830481158456131,0,0,0,0,0.31790471388623165,0.0,0.0,0.0,0.29573213262441306,0.06674497355458775,0.2207226539085556,0.34856903007845186,0.29573213262441306,0.06674497355458775,0.6250706749154757,0.0,0.0,0.0,0.5459912635629486,0.0713236965134018,0.48652909043309894,0.6250706749154757,0.5459912635629486,0.0713236965134018,0.44513961748995146,0.0,0.0,0.0,0.42808463220666243,0.01563248416355146,0.41443657623040486,0.44513961748995146,0.42808463220666243,0.01563248416355146,0.33031854020224055,0.0,0.0,0.0,0.4805108949706169,0.13293351135442402,0.33031854020224055,0.5830481158456131,0.4805108949706169,0.13293351135442402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0,1,2,2
2015-01-01 09:00:00,0.2565219948330091,0.6972215589766866,0.5176320830985285,0.45645675894495036,0,0,0,0,0.2207226539085556,0.0,0.0,0.0,0.28592959817656205,0.05791620144317967,0.2207226539085556,0.34856903007845186,0.28592959817656205,0.05791620144317967,0.48652909043309894,0.0,0.0,0.0,0.5837988374163832,0.09544124031197859,0.48652909043309894,0.6972215589766866,0.5837988374163832,0.09544124031197859,0.41443657623040486,0.0,0.0,0.0,0.45047149492962896,0.04655752210320314,0.41443657623040486,0.5176320830985285,0.45047149492962896,0.04655752210320314,0.5830481158456131,0.0,0.0,0.0,0.47449736096420025,0.10920407192803375,0.33031854020224055,0.5830481158456131,0.47449736096420025,0.10920407192803375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,0,1,3,3
2015-01-01 10:00:00,0.5144252359022901,0.3427627504902481,0.27367904475804383,0.469973004015487,0,0,0,0,0.2565219948330091,0.0,0.0,0.0,0.33162872572170765,0.11383218386793188,0.2207226539085556,0.5144252359022901,0.33162872572170765,0.11383218386793188,0.6972215589766866,0.0,0.0,0.0,0.5355916200311561,0.13583612113259602,0.3427627504902481,0.6972215589766866,0.5355916200311561,0.13583612113259602,0.5176320830985285,0.0,0.0,0.0,0.4151130048953119,0.08875142948610557,0.27367904475804383,0.5176320830985285,0.4151130048953119,0.08875142948610557,0.45645675894495036,0.0,0.0,0.0,0.4735924895744576,0.09459514234572117,0.33031854020224055,0.5830481158456131,0.4735924895744576,0.09459514234572117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0,1,4,4
2015-01-01 11:00:00,0.5325708692567279,0.50829925430355,0.3532179570383872,0.3679239929808243,0,0,0,0,0.5144252359022901,0.0,0.0,0.0,0.36511908297754436,0.13075104986980246,0.2207226539085556,0.5325708692567279,0.36511908297754436,0.13075104986980246,0.3427627504902481,0.0,0.0,0.0,0.5310428924098884,0.12200535636321194,0.3427627504902481,0.6972215589766866,0.5310428924098884,0.12200535636321194,0.27367904475804383,0.0,0.0,0.0,0.40479716358582446,0.08330637718804547,0.27367904475804383,0.5176320830985285,0.40479716358582446,0.08330637718804547,0.469973004015487,0.0,0.0,0.0,0.4559810734755187,0.09497138846192353,0.33031854020224055,0.5830481158456131,0.4559810734755187,0.09497138846192353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,0,1,5,5
2015-01-01 12:00:00,0.4668820354416696,0.6070431751553795,0.5375646376351083,0.54557433913044,0,0,0,0,0.5325708692567279,0.34856903007845186,0.0,0.0,0.37965664761527657,0.12540301578332685,0.2207226539085556,0.5325708692567279,0.38483791720474736,0.13654888129446643,0.50829925430355,0.5263740253402711,0.0,0.0,0.5419000756592444,0.11501987428787805,0.3427627504902481,0.6972215589766866,0.5444877507124065,0.12577455567451137,0.3532179570383872,0.424677702899631,0.0,0.0,0.423763945592865,0.09111237825573207,0.27367904475804383,0.5375646376351083,0.423611652708404,0.09980763369336232,0.3679239929808243,0.5281660288639969,0.0,0.0,0.4687801114262218,0.09307529995958151,0.33031854020224055,0.5830481158456131,0.4588824585199259,0.09784027840020608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,0,1,6,6
2015-01-01 13:00:00,0.24317715398374573,0.5244665096558527,0.6030174531849396,0.5756874540627892,0,0,0,0,0.4668820354416696,0.31790471388623165,0.0,0.0,0.36259671091133516,0.12572863002997434,0.2207226539085556,0.5325708692567279,0.3723833238876663,0.14689111727777623,0.6070431751553795,0.6250706749154757,0.0,0.0,0.5397208799088203,0.10666594513301858,0.3427627504902481,0.6972215589766866,0.5277203898358027,0.11942911734692947,0.5375646376351083,0.44513961748995146,0.0,0.0,0.44617063404187435,0.10550838512009214,0.27367904475804383,0.6030174531849396,0.44992462532423544,0.12439981633993193,0.54557433913044,0.33031854020224055,0.0,0.0,0.4821435292557927,0.09409615233996957,0.33031854020224055,0.5830481158456131,0.499777277496684,0.08359905377798259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,0,1,7,7
2015-01-01 14:00:00,0.3912941994914898,0.5341008917073098,0.5399374693248625,0.6777392247199343,0,0,0,0,0.24317715398374573,0.2207226539085556,0.0,0.0,0.3657853207535746,0.11799674763567268,0.2207226539085556,0.5325708692567279,0.4008119148181553,0.12680106890669268,0.5244665096558527,0.48652909043309894,0.0,0.0,0.5390964367753193,0.0997944398890685,0.3427627504902481,0.6972215589766866,0.5356490233815046,0.11771438198416556,0.6030174531849396,0.41443657623040486,0.0,0.0,0.45658917129553966,0.10352502200372904,0.27367904475804383,0.6030174531849396,0.47084144083997836,0.127745374049882,0.5756874540627892,0.5830481158456131,0.0,0.0,0.503876384307364,0.10953619514923771,0.33031854020224055,0.6777392247199343,0.5155591289757374,0.1078758824634924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,0,1,8,8
2015-01-01 15:00:00,0.28528022701082323,0.7454515484227104,0.42237636115258936,0.7015892101797698,0,0,0,0,0.3912941994914898,0.2565219948330091,0.0,0.0,0.3577348113792994,0.11412411505191729,0.2207226539085556,0.5325708692567279,0.40560495351445774,0.12065049186640274,0.5341008917073098,0.6972215589766866,0.0,0.0,0.5597319479400583,0.11450164033511571,0.3427627504902481,0.7454515484227104,0.5436873549558418,0.13176274529440082,0.5399374693248625,0.5176320830985285,0.0,0.0,0.45316789028124466,0.09820211934071398,0.27367904475804383,0.6030174531849396,0.4549654871823218,0.1266819855185561,0.6777392247199343,0.45645675894495036,0.0,0.0,0.5236476668946046,0.12072316805410732,0.33031854020224055,0.7015892101797698,0.5564145375148741,0.12592469544494472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,0,1,9,9
